match_id,map_number,mode,map_name,team,opponent,player_slot,player_name,map_winner,kills,deaths,assists,non_traded_kills,highest_streak,damage,bombs_planted,bombs_defused,first_bloods,first_deaths,kills_per_round,dmg_per_round,data_source,is_lan
2026_M1Q1S29_MIA_BOS,2,SND,Scar,BOS,MIA,6,RENKOR,BOS,6,6,3.0,5.0,2.0,813,2.0,0.0,2,2.0,0.6,81.3,YT,0
2026_M1Q1S29_MIA_BOS,2,SND,Scar,BOS,MIA,7,SUPER,BOS,5,6,1.0,4.0,3.0,1160,0.0,0.0,1,0.0,0.5,116.0,YT,0
2026_M1Q1S29_MIA_BOS,2,SND,Scar,BOS,MIA,8,METTALZ,BOS,10,8,3.0,8.0,3.0,1194,1.0,1.0,3,1.0,1.0,119.4,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,TOR,CAR,1,EXCEED,TOR,6,7,0.0,4.0,3.0,706,4.0,0.0,1,0.0,0.54,64.18,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,TOR,CAR,2,NERO,TOR,4,7,4.0,4.0,1.0,836,0.0,0.0,0,1.0,0.36,76.0,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,TOR,CAR,3,CRAZE,TOR,16,7,3.0,7.0,5.0,1844,0.0,2.0,3,1.0,1.45,167.63,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,TOR,CAR,4,LURQXX,TOR,6,6,2.0,6.0,2.0,749,0.0,1.0,2,3.0,0.54,68.09,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,CAR,TOR,5,JOEDECEIVES,TOR,12,8,1.0,6.0,4.0,1276,5.0,2.0,1,0.0,1.09,116.0,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,CAR,TOR,6,REEAL,TOR,9,8,3.0,9.0,5.0,1106,0.0,0.0,4,4.0,0.81,100.54,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,CAR,TOR,7,INSIGHT,TOR,4,8,3.0,3.0,2.0,911,0.0,0.0,0,0.0,0.36,82.81,YT,0
2026_M1Q1S30_TOR_CAR,2,SND,Den,CAR,TOR,8,CLEANX,TOR,2,9,2.0,2.0,1.0,670,0.0,1.0,0,1.0,0.18,60.9,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,VGS,NY,1,ABUZAH,VGS,5,4,4.0,4.0,3.0,951,0.0,0.0,2,0.0,0.62,118.87,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,VGS,NY,2,DRAZAH,VGS,11,3,2.0,6.0,4.0,1043,0.0,0.0,0,0.0,1.37,130.37,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,VGS,NY,3,04,VGS,8,3,2.0,6.0,4.0,886,0.0,0.0,3,1.0,1.0,110.75,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,VGS,NY,4,SIMP,VGS,5,7,6.0,4.0,2.0,589,1.0,0.0,0,2.0,0.62,73.62,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,NY,VGS,5,VIVID,VGS,4,7,1.0,1.0,1.0,744,0.0,0.0,1,1.0,0.5,93.0,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,NY,VGS,6,MACK,VGS,3,8,1.0,0.0,1.0,548,1.0,0.0,2,2.0,0.37,68.5,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,NY,VGS,7,AFRO,VGS,7,7,1.0,3.0,3.0,1102,0.0,0.0,0,1.0,0.87,137.75,YT,0
2026_M1Q1S31_VGS_NY,2,SND,Colossus,NY,VGS,8,BEANS,VGS,3,7,1.0,0.0,1.0,684,0.0,0.0,0,1.0,0.37,85.5,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,BOS,NY,1,PURJ,NY,7,8,0.0,4.0,2.0,1060,1.0,0.0,2,1.0,0.7,106.0,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,BOS,NY,2,CAMMY,NY,5,8,0.0,3.0,1.0,868,1.0,0.0,1,0.0,0.5,86.8,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,BOS,NY,3,SNOOPY,NY,6,9,1.0,4.0,2.0,1082,1.0,0.0,3,2.0,0.6,108.2,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,BOS,NY,4,NASTIE,NY,11,8,1.0,6.0,3.0,1447,1.0,0.0,1,0.0,1.1,144.7,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,NY,BOS,5,VIVID,NY,8,9,4.0,6.0,4.0,1069,1.0,0.0,0,3.0,0.8,106.9,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,NY,BOS,6,MACK,NY,4,8,3.0,2.0,2.0,732,2.0,0.0,0,2.0,0.4,73.19,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,NY,BOS,7,AFRO,NY,11,7,4.0,6.0,3.0,1415,0.0,1.0,1,1.0,1.1,141.5,YT,0
2026_M1Q1S32_BOS_NY,2,SND,Den,NY,BOS,8,BEANS,NY,10,5,3.0,9.0,5.0,1113,1.0,0.0,2,1.0,1.0,111.3,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,1,PURJ,BOS,3,4,3.0,1.0,3.0,409,0.0,0.0,0,1.0,0.5,68.16,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,2,CAMMY,BOS,7,4,2.0,3.0,2.0,1025,0.0,1.0,1,0.0,1.16,170.83,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,3,SNOOPY,BOS,7,4,1.0,5.0,3.0,629,2.0,1.0,1,1.0,1.16,104.83,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,4,NASTIE,BOS,6,1,1.0,3.0,4.0,635,0.0,1.0,2,0.0,1.0,105.83,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,5,VIVID,BOS,4,6,2.0,2.0,2.0,683,1.0,0.0,0,0.0,0.66,113.83,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,6,MACK,BOS,2,6,3.0,0.0,1.0,341,0.0,0.0,1,3.0,0.33,56.83,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,7,BEANS,BOS,4,5,0.0,4.0,2.0,165,2.0,0.0,1,2.0,0.66,27.5,YT,0
2026_M1Q1S32_BOS_NY,5,SND,Exposure,BOS,NY,8,AFRO,BOS,3,6,3.0,1.0,2.0,716,2.0,1.0,1,1.0,0.5,119.33,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,1,ABUZAH,MIN,13,7,2.0,10.0,5.0,1657,0.0,0.0,1,1.0,1.18,150.63,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,2,DRAZAH,MIN,4,9,2.0,2.0,1.0,616,0.0,0.0,1,1.0,0.36,56.0,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,3,04,MIN,9,8,1.0,4.0,5.0,908,0.0,0.0,1,3.0,0.81,82.54,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,4,SIMP,MIN,1,9,3.0,1.0,1.0,682,4.0,0.0,0,3.0,0.09,62.0,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,5,MAMBA,MIN,7,6,2.0,4.0,4.0,1010,0.0,0.0,1,1.0,0.63,91.81,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,6,SKYZ,MIN,11,7,2.0,5.0,3.0,1518,0.0,1.0,1,1.0,1.0,138.0,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,7,ESTREAL,MIN,4,7,0.0,3.0,3.0,830,1.0,0.0,1,1.0,0.36,75.45,YT,0
2026_M1Q1S33_MIN_VGS,2,SND,Raid,MIN,VGS,8,KREMP,MIN,11,7,1.0,9.0,3.0,1345,0.0,5.0,0,1.0,1.0,122.27,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,TX,LAT,1,HUKE,LAT,2,6,0.0,1.0,2.0,359,1.0,0.0,0,2.0,0.28,51.28,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,TX,LAT,2,SHOTZZY,LAT,4,7,1.0,3.0,1.0,769,0.0,0.0,1,0.0,0.57,109.85,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,TX,LAT,3,MERCULES,LAT,6,7,3.0,4.0,2.0,1087,0.0,0.0,1,2.0,0.85,155.28,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,TX,LAT,4,DASHY,LAT,5,7,1.0,4.0,2.0,798,0.0,0.0,0,1.0,0.71,114.0,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,LAT,TX,5,SCRAP,LAT,8,3,3.0,5.0,6.0,1120,0.0,0.0,2,0.0,1.14,160.0,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,LAT,TX,6,KENNY,LAT,11,4,2.0,7.0,5.0,1610,1.0,0.0,2,0.0,1.57,230.0,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,LAT,TX,7,ABEZY,LAT,3,5,1.0,1.0,3.0,588,0.0,0.0,0,1.0,0.42,84.0,YT,0
2026_M1Q1S34_TX_LAT,2,SND,Scar,LAT,TX,8,HYDRA,LAT,5,5,1.0,2.0,2.0,674,2.0,0.0,3,1.0,0.71,96.28,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,CAR,TX,1,NERO,CAR,11,5,1.0,6.0,7.0,1248,0.0,0.0,1,1.0,1.22,138.66,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,CAR,TX,2,EXCEED,CAR,8,6,1.0,6.0,2.0,970,0.0,0.0,2,1.0,0.88,107.77,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,CAR,TX,3,CRAZE,CAR,5,7,0.0,2.0,2.0,736,1.0,0.0,2,1.0,0.55,81.77,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,CAR,TX,4,LURQXX,CAR,5,6,4.0,3.0,2.0,1140,0.0,0.0,0,1.0,0.55,126.66,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,TX,CAR,5,HUKE,CAR,8,6,1.0,3.0,4.0,1100,0.0,0.0,0,0.0,0.88,122.22,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,TX,CAR,6,SHOTZZY,CAR,4,7,2.0,1.0,2.0,400,1.0,0.0,2,3.0,0.44,44.44,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,TX,CAR,7,MERCULES,CAR,9,8,3.0,7.0,2.0,1204,0.0,0.0,1,0.0,1.0,133.77,YT,0
2026_M1Q1S35_TX_CAR,2,SND,Scar,TX,CAR,8,DASHY,CAR,3,8,1.0,3.0,2.0,777,0.0,0.0,1,2.0,0.33,86.33,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,TOR,PAR,1,JOEDECEIVES,PAR,4,7,0.0,2.0,2.0,583,0.0,0.0,1,2.0,0.57,83.28,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,TOR,PAR,2,REEAL,PAR,2,6,0.0,1.0,2.0,490,0.0,0.0,1,3.0,0.28,70.0,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,TOR,PAR,3,INSIGHT,PAR,3,7,0.0,0.0,1.0,631,0.0,0.0,0,1.0,0.42,90.14,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,TOR,PAR,4,CLEANX,PAR,4,6,2.0,2.0,2.0,677,0.0,0.0,0,0.0,0.57,96.71,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,PAR,TOR,5,ENVOY,PAR,7,5,2.0,4.0,3.0,867,0.0,0.0,4,1.0,1.0,123.85,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,PAR,TOR,6,NEPTUNE,PAR,6,2,2.0,4.0,4.0,548,0.0,0.0,0,0.0,0.85,78.28,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,PAR,TOR,7,SIB,PAR,7,3,2.0,3.0,4.0,974,0.0,1.0,0,0.0,1.0,139.14,YT,0
2026_M1Q1S36_TOR_PAR,2,SND,Colossus,PAR,TOR,8,GHOSTY,PAR,6,3,4.0,3.0,3.0,908,0.0,0.0,1,0.0,0.85,129.71,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,TOR,PAR,1,JOEDECEIVES,PAR,6,9,2.0,2.0,2.0,1052,2.0,0.0,0,1.0,0.66,116.88,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,TOR,PAR,2,REEAL,PAR,8,6,3.0,5.0,5.0,840,0.0,0.0,3,1.0,0.88,93.33,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,TOR,PAR,3,INSIGHT,PAR,2,8,2.0,1.0,1.0,536,0.0,0.0,1,1.0,0.22,59.55,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,TOR,PAR,4,CLEANX,PAR,7,9,3.0,4.0,2.0,995,1.0,0.0,1,1.0,0.77,110.55,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,PAR,TOR,5,ENVOY,PAR,7,6,3.0,3.0,3.0,1214,2.0,0.0,1,2.0,0.77,134.88,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,PAR,TOR,6,NEPTUNE,PAR,10,5,3.0,8.0,4.0,1129,1.0,1.0,3,1.0,1.11,125.44,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,PAR,TOR,7,SIB,PAR,9,6,2.0,7.0,4.0,1193,0.0,0.0,0,0.0,1.0,132.55,YT,0
2026_M1Q1S36_TOR_PAR,5,SND,Scar,PAR,TOR,8,GHOSTY,PAR,6,6,2.0,4.0,3.0,903,0.0,0.0,1,1.0,0.66,100.33,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,MIN,TOR,1,MAMBA,MIN,5,5,3.0,4.0,2.0,962,0.0,0.0,1,0.0,0.62,120.25,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,MIN,TOR,2,SKYZ,MIN,7,5,3.0,3.0,3.0,1259,0.0,0.0,0,0.0,0.87,157.37,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,MIN,TOR,3,ESTREAL,MIN,10,4,0.0,8.0,5.0,1152,2.0,0.0,3,0.0,1.25,144.0,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,MIN,TOR,4,KREMP,MIN,6,6,2.0,4.0,5.0,968,1.0,0.0,1,3.0,0.75,121.0,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,TOR,MIN,5,JOEDECEIVES,MIN,7,7,2.0,4.0,4.0,1300,0.0,0.0,2,0.0,0.87,162.5,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,TOR,MIN,6,REEAL,MIN,2,8,1.0,2.0,2.0,303,0.0,0.0,0,4.0,0.25,37.87,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,TOR,MIN,7,INSIGHT,MIN,5,6,3.0,3.0,2.0,1163,0.0,0.0,0,0.0,0.62,145.37,YT,0
2026_M1Q1S37_TOR_MIN,2,SND,Scar,TOR,MIN,8,CLEANX,MIN,6,7,1.0,3.0,3.0,897,0.0,0.0,1,1.0,0.75,112.12,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,RYD,NY,1,CELLIUM,NY,10,8,2.0,6.0,4.0,1351,0.0,0.0,2,0.0,0.9,122.81,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,RYD,NY,2,PRED,NY,7,8,4.0,4.0,2.0,1273,0.0,0.0,0,2.0,0.63,115.72,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,RYD,NY,3,EXNID,NY,6,8,2.0,1.0,2.0,1110,0.0,0.0,0,1.0,0.54,100.9,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,RYD,NY,4,KISMET,NY,7,8,3.0,5.0,3.0,847,1.0,1.0,2,5.0,0.63,77.0,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,NY,RYD,5,VIVID,NY,11,9,3.0,5.0,2.0,1342,0.0,0.0,2,0.0,1.0,122.0,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,NY,RYD,6,MACK,NY,8,8,7.0,5.0,7.0,1603,2.0,0.0,3,1.0,0.72,145.72,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,NY,RYD,7,AFRO,NY,4,6,2.0,3.0,3.0,651,0.0,0.0,2,1.0,0.36,59.18,YT,0
2026_M1Q1S38_RYD_NY,2,SND,Colossus,NY,RYD,8,BEANS,NY,9,7,0.0,7.0,4.0,1064,0.0,0.0,1,1.0,0.81,96.72,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,RYD,NY,1,CELLIUM,RYD,5,1,5.0,4.0,5.0,803,0.0,0.0,3,0.0,0.71,114.71,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,RYD,NY,2,PRED,RYD,8,1,3.0,6.0,6.0,829,0.0,1.0,0,0.0,1.14,118.42,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,RYD,NY,3,EXNID,RYD,8,4,1.0,3.0,5.0,764,2.0,0.0,1,1.0,1.14,109.14,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,RYD,NY,4,KISMET,RYD,6,4,3.0,4.0,6.0,721,2.0,0.0,1,1.0,0.85,103.0,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,NY,RYD,5,VIVID,RYD,2,7,0.0,1.0,1.0,616,1.0,0.0,0,1.0,0.28,88.0,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,NY,RYD,6,MACK,RYD,3,7,0.0,2.0,2.0,461,0.0,0.0,1,2.0,0.42,65.85,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,NY,RYD,7,AFRO,RYD,1,7,1.0,0.0,1.0,184,1.0,0.0,0,1.0,0.14,26.28,YT,0
2026_M1Q1S38_RYD_NY,5,SND,Raid,NY,RYD,8,BEANS,RYD,4,6,0.0,3.0,2.0,629,0.0,0.0,1,1.0,0.57,89.85,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,BOS,LAT,1,PURJ,LAT,5,6,1.0,3.0,3.0,570,0.0,0.0,3,2.0,0.62,71.25,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,BOS,LAT,2,CAMMY,LAT,3,8,4.0,2.0,1.0,1020,1.0,0.0,0,0.0,0.37,127.5,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,BOS,LAT,3,SNOOPY,LAT,6,7,1.0,3.0,3.0,570,0.0,0.0,1,1.0,0.75,71.25,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,BOS,LAT,4,NASTIE,LAT,2,7,0.0,0.0,1.0,284,0.0,0.0,0,1.0,0.25,35.5,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,LAT,BOS,5,SCRAP,LAT,5,5,3.0,4.0,2.0,657,0.0,0.0,1,1.0,0.62,82.12,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,LAT,BOS,6,KENNY,LAT,5,3,1.0,3.0,3.0,456,1.0,0.0,0,3.0,0.62,57.0,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,LAT,BOS,7,ABEZY,LAT,8,3,2.0,4.0,4.0,951,0.0,1.0,1,0.0,1.0,118.87,YT,0
2026_M1Q1S39_LAT_BOS,2,SND,Scar,LAT,BOS,8,HYDRA,LAT,10,5,1.0,7.0,4.0,1018,1.0,0.0,2,0.0,1.25,127.25,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,MIA,PAR,1,TRAIX,MIA,6,7,1.0,3.0,2.0,895,0.0,0.0,0,1.0,0.66,99.44,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,MIA,PAR,2,RENKOR,MIA,6,5,2.0,3.0,2.0,853,0.0,3.0,0,0.0,0.66,94.77,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,MIA,PAR,3,SUPER,MIA,10,5,5.0,7.0,3.0,1373,0.0,0.0,5,1.0,1.11,152.55,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,MIA,PAR,4,METTALZ,MIA,4,5,0.0,3.0,2.0,400,3.0,0.0,0,2.0,0.44,44.44,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,PAR,MIA,5,NEPTUNE,MIA,8,6,0.0,8.0,3.0,909,0.0,0.0,2,1.0,0.88,101.0,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,PAR,MIA,6,GHOSTY,MIA,5,6,1.0,3.0,3.0,588,1.0,1.0,1,0.0,0.55,65.33,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,PAR,MIA,7,ENVOY,MIA,6,8,3.0,2.0,2.0,1156,2.0,0.0,0,1.0,0.66,128.44,YT,0
2026_M1Q1S40_PAR_MIA,2,SND,Exposure,PAR,MIA,8,SIB,MIA,3,6,3.0,2.0,2.0,426,1.0,0.0,1,3.0,0.33,47.33,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,CAR,LAT,1,EXCEED,CAR,4,6,3.0,3.0,1.0,697,1.0,0.0,0,1.0,0.4,69.69,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,CAR,LAT,2,NERO,CAR,10,4,1.0,6.0,4.0,1227,0.0,1.0,0,0.0,1.0,122.7,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,CAR,LAT,3,CRAZE,CAR,10,8,1.0,5.0,3.0,1197,0.0,1.0,2,1.0,1.0,119.7,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,CAR,LAT,4,LURQXX,CAR,5,7,1.0,2.0,2.0,682,0.0,0.0,2,4.0,0.5,68.19,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,LAT,CAR,5,SCRAP,CAR,6,8,0.0,4.0,2.0,689,0.0,0.0,3,1.0,0.6,68.9,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,LAT,CAR,6,KENNY,CAR,5,8,0.0,4.0,2.0,942,0.0,0.0,1,0.0,0.5,94.2,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,LAT,CAR,7,ABEZY,CAR,7,7,3.0,4.0,3.0,1073,2.0,0.0,2,2.0,0.7,107.3,YT,0
2026_M1Q1S41_LAT_CAR,2,SND,Raid,LAT,CAR,8,HYDRA,CAR,7,6,1.0,3.0,3.0,811,0.0,0.0,0,1.0,0.7,81.1,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,CAR,LAT,1,EXCEED,CAR,14,7,3.0,9.0,6.0,1613,0.0,0.0,1,0.0,1.27,146.63,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,CAR,LAT,2,NERO,CAR,4,10,3.0,3.0,2.0,815,0.0,0.0,2,3.0,0.36,74.09,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,CAR,LAT,3,CRAZE,CAR,9,8,3.0,4.0,5.0,1196,1.0,2.0,2,1.0,0.81,108.72,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,CAR,LAT,4,LURQXX,CAR,10,9,3.0,7.0,4.0,1045,0.0,0.0,1,1.0,0.9,95.0,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,LAT,CAR,5,SCRAP,CAR,7,10,2.0,4.0,3.0,1186,0.0,0.0,1,3.0,0.63,107.81,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,LAT,CAR,6,KENNY,CAR,11,7,3.0,7.0,4.0,1407,2.0,0.0,1,0.0,1.0,127.9,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,LAT,CAR,7,ABEZY,CAR,6,10,5.0,2.0,1.0,1172,0.0,0.0,1,2.0,0.54,106.54,YT,0
2026_M1Q1S41_LAT_CAR,5,SND,Colossus,LAT,CAR,8,HYDRA,CAR,10,10,4.0,5.0,2.0,1255,2.0,1.0,2,1.0,0.9,114.09,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VGS,VAN,1,ABUZAH,VGS,7,5,4.0,5.0,5.0,994,0.0,0.0,2,1.0,0.77,110.44,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VGS,VAN,2,DRAZAH,VGS,3,6,4.0,0.0,2.0,617,0.0,0.0,0,0.0,0.33,68.55,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VGS,VAN,3,04,VGS,5,5,2.0,2.0,2.0,641,1.0,0.0,1,3.0,0.55,71.22,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VGS,VAN,4,SIMP,VGS,13,6,4.0,8.0,4.0,1497,2.0,0.0,2,0.0,1.44,166.33,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VAN,VGS,5,TJHALY,VGS,8,9,2.0,6.0,3.0,1139,0.0,0.0,4,3.0,0.88,126.55,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VAN,VGS,6,ABE,VGS,5,7,2.0,2.0,3.0,708,0.0,0.0,0,0.0,0.55,78.66,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VAN,VGS,7,LUNARZ,VGS,6,6,4.0,4.0,3.0,983,0.0,0.0,0,2.0,0.66,109.22,YT,0
2026_M1Q1S42_VAN_VGS,2,SND,Colossus,VAN,VGS,8,GWINN,VGS,3,6,4.0,1.0,3.0,817,0.0,0.0,2,2.0,0.33,90.77,YT,0
